STATE,COUNTY,GRASS PLANTINGS INTROD(CP1),GRASS PLANTINGS NATIVE (CP2),TREE PLANTINGS SOFTWOODS (CP3),TREE PLANTINGS LONGLEAF PINE (CP3A),TREE PLANTINGS HARDWOODS (CP3A),WILDLIFE HABITAT (CP4D),WILDLIFE CORRIDORS (CP4B),"FIELD
WINDBREAKS
(CP5)","DIVERSIONS
& EROSION
CONTROL
STRUC.
(CP6&CP7)","GRASS
WATERWAYS
(CP8)","SHALLOW
WATER FOR
WILDLIFE
(CP9)","EXISTING
GRASS
(CP10)","EXISTING
TREES
(CP11)","WILDLIFE
FOOD
PLOTS
(CP12)","CONTOUR
GRASS
STRIPS
(CP15)","SHELTER-
BELTS
(CP16)","LIVING
SNOW
FENCES
(CP17)","SALINITY
REDUCING
VEGETATION
(CP18)","FILTER-
STRIPS
(CP21)","RIPARIAN
BUFFERS
3/
(CP22)",WETLAND RESTORATION (CP23) ,WETLAND RESTORATION FLOODPLAIN (CP23) ,WETLAND RESTORATION NON-FLOODPLAIN (CP23A),"CROSS
WIND TRAP
STRIPS
(CP24)","RARE AND
DECLINING
HABITAT
(CP25)","FARMABLE WETLAND
PROGRAM 6 WETLAND (CP27)","FARMABLE WETLAND
PROGRAM BUFFER (CP28)","MARGINAL PASTURE
BUFFERS WILDLIFE (CP29)","MARGINAL PASTURE
BUFFERS WETLAND (CP30)","BOTTOMLAND
HARDWOOD
TREES
(CP31)","UPLAND
BIRD
HABITAT
BUFFERS
(CP33)","LONGLEAF
PINE
(CP36)","DUCK
NESTING
HABITAT
(CP37)","STATE
ACRES FOR
WILDLIFE
ENHANCEMENT
(CP38)",FARMABLE WETLAND PROGRAM CONSTRUCTED WETLANDS (CP39),FARMABLE WETLAND PROGRAM AQUACULTURE WETLANDS (CP40),FARMABLE WETLAND PROGRAM FLOODED PRAIRIE WETLANDS (CP41) ,"POLLINATOR
HABITAT 8/
(CP42)","PRAIRIE STRIPS
(CP43)","CRP
GRASSLANDS - 
INTRODUCED
GRASSES
(CP87)","CRP
GRASSLANDS - 
NATIVE
GRASSES
(CP88)","SOIL HEALTH PERRENIAL CONSERV. COVER
(CP90)",TOTAL
TENNESSEE,MADISON,"1,214","1,486","2,601",0,230,61,,,,,,,,11,10,,,,216,412,,58,,,,,,,,265,877,,,424,,,,218,,,,,"8,083"
TENNESSEE,MARSHALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,47
TENNESSEE,MAURY,,3,242,0,0,,,,,,,,,1,,,,,16,2,,,,,,,,,,,2,,,,,,,,,149,792,,"1,207"
TENNESSEE,MEIGS,,21,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
TENNESSEE,MONROE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,105
TENNESSEE,MONTGOMERY,18,59,,,,,,,,,,,,3,1,,,,,3,,,,,,,,,,,22,,,,,,,,,,,,105
TENNESSEE,MOORE,,,,,,,,,,,,,,,,,,,,11,,,,,,,,2,,,,,,,,,,,,,,,13
TENNESSEE,MORGAN,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301
TENNESSEE,OBION,"2,274",83,33,0,37,,,,,60,,,,,,,,,392,5,,,,,,,,,,30,62,,,761,,,,303,13,126,17,,"4,196"
TENNESSEE,OVERTON,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,149,,,,,,,,,,,,150
TENNESSEE,PERRY,,,0,0,3,30,,,,,,,,1,,,,,37,37,,,,,,,,,,,,,,,,,,,,,,,108
TENNESSEE,PICKETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,31
TENNESSEE,PUTNAM,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
TENNESSEE,RHEA,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,16
TENNESSEE,ROBERTSON,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,79,,,,,,,,,100
TENNESSEE,SHELBY,116,219,356,0,0,,,,,,,,,,,,,,,204,,,,,,,,,,206,,,,,,,,,,,,,"1,100"
TENNESSEE,SMITH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,161
TENNESSEE,STEWART,,38,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,136,,,188
TENNESSEE,SUMNER,66,7,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,14,,,,,,,10,,89,217,,408
TENNESSEE,TIPTON,122,163,133,0,42,,,,,,,,,1,,,,,10,,,,,,,,,,,,,,,224,,,,,,,,,695
TENNESSEE,UNION,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,3
TENNESSEE,WARREN,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,31,,,,,39
TENNESSEE,WAYNE,60,12,"1,216",0,78,103,,,,,,,,1,,,,,19,746,,,,,,,,,,32,10,,,,,,,8,,,123,,"2,406"
TENNESSEE,WEAKLEY,"4,362",489,"2,105",0,212,20,,,,6,22,,,4,,,,,87,51,,93,,,7,,,,,401,340,,,418,,,,711,18,,,,"9,347"
TENNESSEE,WHITE,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
TENNESSEE,WILSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,560,,"1,280"
TEXAS,ANDREWS,999,"10,448",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,010",,,,,,,880,,"26,337"
TEXAS,ARCHER,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,19
TEXAS,ARMSTRONG,432,"4,460",,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,209,"34,499",,"39,610"
TEXAS,ATASCOSA,,76,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,243,,436
TEXAS,AUSTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,54
TEXAS,BAILEY,,"28,777",,,,"3,298",,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,880",,,,138,,,,,"93,092"
TEXAS,BASTROP,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,29
TEXAS,BAYLOR,,332,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,399
TEXAS,BELL,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,146,,261
TEXAS,BORDEN,,"1,956",,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,"2,043"
TEXAS,BOWIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,330
TEXAS,BRISCOE,79,"4,528",,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,717,,,,,,,"37,863",,"43,188"
TEXAS,BROOKS,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
TEXAS,CALLAHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,111,,148
TEXAS,CAMERON,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,632",,,,,,,,,"1,857"
TEXAS,CARSON,"1,859","12,329",,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,"3,400",,"17,648"
TEXAS,CASTRO,386,"43,266",,,,,,,,,,641,,,,,,,,,63,,,,,,,,,,129,,,"11,459",,,,,,,"9,818",,"65,762"
TEXAS,CHILDRESS,"4,243","9,402",,,,,,,,5,,,,33,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,"13,698"
TEXAS,CLAY,,,,,,,,,,,,,,,,,,,,261,,,,,,,,5,,,,,,,,,,,,,"2,975",,"3,242"
TEXAS,COCHRAN,154,"11,554",,,,"18,903",,,,,,,,,,,,,,,,,,,,,,,,,"1,375",,,"43,769",,,,,,,,,"75,756"
TEXAS,COLEMAN,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,7
TEXAS,COLLINGSWORTH,"1,359","12,371",,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,282,,,,,,,"3,476",,"17,492"
TEXAS,COLORADO,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,26
TEXAS,CONCHO,,"2,713",,,,20,,,,82,,,,5,,,,,,384,,,,,,,,261,,,27,,,,,,,100,,,,,"3,592"
TEXAS,COTTLE,47,"21,706",,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,784"
TEXAS,CRANE,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,60
TEXAS,CROCKETT,,,,,,,,,,,,,,,,,,,,392,,,,,,,,,,,,,,,,,,,,,,,392
TEXAS,CROSBY,,"11,755",,,,,,,,,,,,2,,,,,,48,,,17,,,,,,,,"4,097",,,"5,028",,,,27,,,551,,"21,526"
TEXAS,DALLAM,"3,728","38,600",,,,"3,628",,,,,,,,2,,,,,,,31,,,,,,,,,,312,,,"1,368",,,,32,,,"34,045",,"81,745"
TEXAS,DAWSON,"21,402","33,793",,,,,,,,,,,,15,,,,,,,,,114,,,,,,,,130,,,"3,129",,,,,,,,,"58,585"
TEXAS,DEAF SMITH,983,"112,068",,,,,,,,40,,,,48,,,,,,,,,,,,,,,,,977,,,"2,963",,,,,,,"35,476",,"152,557"
TEXAS,DELTA,161,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,206
TEXAS,DICKENS,,"23,221",,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,32,,,,,,30,200,,"23,487"
TEXAS,DONLEY,"1,723","8,957",,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,138,,,,,,,"1,438",,"12,258"
TEXAS,DUVAL,90,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718
TEXAS,ELLIS,,98,,,,,,,,,,,,,,,,,,44,,,,,,,,35,,,,,,,,,,,,133,23,,331
TEXAS,FALLS,,,,,,,,,,4,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,243
TEXAS,FANNIN,339,92,,,,,,,,2,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,159,,630
TEXAS,FAYETTE,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,278
TEXAS,FISHER,,"13,578",,,,,,,,7,,,,69,,,,,,,,,,,,,,,,,,,,688,,,,33,,,357,,"14,732"
TEXAS,FLOYD,,"42,803",,,,,,,,,,277,,109,,,,,,,942,,,,,,,,,,"2,475",,,353,,,,"1,230",,359,"23,127",,"71,676"
TEXAS,FOARD,,"1,278",,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,298"
TEXAS,FREESTONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,,548
TEXAS,FRIO,,,,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,,,,301
TEXAS,GAINES,"36,392","95,840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,476",,,"17,250",,,,,,,37,,"151,995"
TEXAS,GARZA,,"12,606",,,,,,,,,,,,,,,,,,,,,341,,,,,10,,,,,,423,,,,,,,"6,388",,"19,768"
TEXAS,GLASSCOCK,512,"1,274",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,786"
TEXAS,GOLIAD,,,,,,,,,,,8,,,,5,,,,,38,,,,,,,,,,,21,,,,,,,,,,53,,125
TEXAS,GONZALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,,567
TEXAS,GRAY,,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,,,,,,,648,,"1,885"
TEXAS,GRAYSON,63,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,,475
TEXAS,HALE,,"24,158",,,,,,,,,,167,,12,,,,,,,359,,,,,,,,,,"4,920",,,"17,943",,,,,,,"5,017",,"52,575"
TEXAS,HALL,"4,048","20,874",,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,327,,"25,342"
TEXAS,HANSFORD,"1,196","3,486",,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,,,,,,,,,,"4,166",,"9,515"
TEXAS,HARDEMAN,203,"2,895",,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,199,433,,"3,758"
TEXAS,HARTLEY,382,"9,840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,,,826,,,,,,,"4,077",,"15,408"
TEXAS,HASKELL,,"6,531",,,,,,,,6,,,,10,,,,,,,,51,,,,,,,,,61,,,64,,,,308,,,"1,388",,"8,418"
TEXAS,HEMPHILL,"1,397","2,612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,,,,,,,824,,"5,668"
TEXAS,HIDALGO,976,"1,691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,"2,769"
TEXAS,HILL,13,245,,,,,,,,105,28,,,,,,,,32,185,,881,,,,,,24,,,,,,,,,,5,,,"3,202",,"4,721"
TEXAS,HOCKLEY,"13,396","62,140",,,,,,,,,,808,,18,82,,,,,,"1,162",68,98,,,,,,,,"1,254",,,"16,380",,,,9,,,679,,"96,092"
TEXAS,HOUSTON,,,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
TEXAS,HOWARD,"1,209","10,228",,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,139,,,,24,,,,,"11,615"
TEXAS,HUNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,,283
TEXAS,HUTCHINSON,102,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,,,,,,,,,,102,,740
TEXAS,IRION,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,58
TEXAS,JACK,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,798,,"1,048"
TEXAS,JIM HOGG,,"2,506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,506"
TEXAS,JIM WELLS,"1,071",572,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,156,,,,,"2,086"
TEXAS,JONES,126,"5,271",,,,,,,,12,,,,32,,,,,,,,,,,,,,15,,,107,,,508,,,,83,,,,,"6,153"
TEXAS,KENDALL,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,3
TEXAS,KENT,,"9,559",,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,579"
TEXAS,KING,,"1,975",,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,976"
TEXAS,KINNEY,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,103
TEXAS,KLEBERG,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,160
TEXAS,KNOX,,"1,354",,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,"1,381"
TEXAS,LAMAR,17,144,,,,,,,,20,,,,,,,,,27,317,,,,,,,,,,,,,,,,,,,,,,,526
TEXAS,LAMB,"29,526","63,899",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,947",,,"11,286",,,,,,,95,,"106,754"
TEXAS,LA SALLE,97,272,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373
TEXAS,LIMESTONE,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,110
TEXAS,LIPSCOMB,"2,882","7,191",,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,"1,599",,,,,,,"13,291",,"25,032"
TEXAS,LUBBOCK,22,"20,391",,,,,,,,,,,,11,,,,,,,52,,416,,,,,,,,179,,,211,,,,,,,"1,424",,"22,705"
TEXAS,LYNN,367,"28,069",,,,,,,,,,,,,,,,,,,,,"2,217",,,,,,,,657,,,"3,000",,,,,,,201,,"34,511"
TEXAS,MCCULLOCH,,136,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,37,,,,,,,12,,,,,255
TEXAS,MCLENNAN,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,10
TEXAS,MARTIN,"4,602","29,134",,,,,,,,3,,31,,11,10,,,,,,64,,,8,,,,,,,,,,344,,,,2,,,,,"34,209"
TEXAS,MASON,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,16,,48
TEXAS,MAVERICK,,,,,,,,,,,,,,,,,,,,"1,054",,,,,,,,,,,,,,,,,,,,,,,"1,054"
TEXAS,MEDINA,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,57
TEXAS,MENARD,,103,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,,,,,,,,,,,,,286
TEXAS,MIDLAND,,"4,576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,576"
TEXAS,MILLS,,76,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,89
TEXAS,MITCHELL,,"12,677",,,,,,,,1,,,,25,,,,,,45,,,,,,,,,,,,,,4,,,,58,,,,,"12,810"
TEXAS,MONTAGUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,308",,"2,308"
TEXAS,MOORE,167,"1,538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,369",,,,,,,,,,"1,242",,"7,316"
TEXAS,MOTLEY,"4,408","11,788",,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,321,,"16,576"
TEXAS,NACOGDOCHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,52
TEXAS,NAVARRO,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,359,,406
TEXAS,NOLAN,71,"4,334",,,,,,,,32,,,,7,,,,,,7,,,,,,,,,,,42,,,780,,,,,,,77,,"5,350"
TEXAS,NUECES,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,9
TEXAS,OCHILTREE,961,"13,656",,,,,,,,,,,,,,,,,,,132,,,,,,,,,,763,,,901,,,,,,,"20,132",,"36,546"
TEXAS,OLDHAM,161,"7,865",,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,"18,539",,"26,633"
TEXAS,PARMER,"2,343","44,376",,,,9,,,,,,,,,,,,,,,,,,,,,,,,,65,,,"11,755",,,,,,,"3,257",,"61,806"
TEXAS,PECOS,,"1,073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,073"
TEXAS,POTTER,,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,854",,"3,806"
TEXAS,RANDALL,,"23,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,149,"54,168",,"77,747"
TEXAS,REAGAN,,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508
TEXAS,RED RIVER,93,498,447,0,0,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,936,,"1,997"
TEXAS,ROBERTS,,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,"10,084",,"11,059"
TEXAS,ROBERTSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,168
TEXAS,RUNNELS,243,"3,876",,,,,,,,249,,,,9,,,,95,,184,,,,,,,,,,,335,,,43,,,,338,,155,753,,"6,281"
TEXAS,RUSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,71
TEXAS,SAN SABA,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,28
TEXAS,SCURRY,82,"10,011",,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,199,,,,,,57,,,"10,375"
TEXAS,SHACKELFORD,,41,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,214
TEXAS,SHERMAN,"9,918","20,416",,,,260,,,,,,,,,,,,,,,,,,,,,,,,,"4,420",,,"3,242",,,,48,,,"17,783",,"56,085"
TEXAS,STARR,"3,882",879,,,,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,"5,568"
TEXAS,STEPHENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,14,,,,,,,,,,,,28
TEXAS,STONEWALL,,"6,792",,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,201,,,,97,,,936,,"8,045"
TEXAS,SWISHER,,"78,613",,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,"5,824",,,,141,,,"34,108",,"118,702"
TEXAS,TAYLOR,332,"1,799",,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,151,,,33,,,,246,,,39,,"2,607"
TEXAS,TERRY,"29,077","46,299",,,,,,,,,,,,10,25,,,,,,,,,,,,,,,,931,,,"10,581",,,,,,,,,"86,923"
TEXAS,THROCKMORTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8
TEXAS,TOM GREEN,,89,,,,,,,,,,,,,,,,,125,164,,,,,,,,,,,,,,,,,,,,99,,,476
TEXAS,UVALDE,31,191,,,,,,,,,,,,5,,,,,,786,,,,,,,,,,,,,,,,,,,,,,,"1,013"
TEXAS,VAL VERDE,,,,,,,,,,,,,,,,,,,,382,,,,,,,,,,,,,,,,,,,,,,,382
TEXAS,VAN ZANDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,23
TEXAS,VICTORIA,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,103
TEXAS,WASHINGTON,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,19
TEXAS,WHEELER,"2,098","2,036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,,,,,,,210,,"4,953"
TEXAS,WILBARGER,249,"1,963",,,,,,,,8,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,"2,231"
TEXAS,WILLACY,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
TEXAS,WILLIAMSON,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660
TEXAS,WISE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,335
TEXAS,YOAKUM,"19,688","30,208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,232",,,"1,913",,,,,,,58,,"54,100"
TEXAS,YOUNG,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,21
UTAH,BOX ELDER,"39,873",,,,,,,,,,,,,25,,,,,,13,,,,,,,,,,,,,,,,,,195,,,"61,380",,"101,485"
UTAH,CACHE,"7,392",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,"1,673",,"9,118"
UTAH,JUAB,"7,801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,801"
UTAH,MILLARD,"5,782",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,,"6,218"
UTAH,RICH,"6,501",,,,,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,362"
UTAH,SAN JUAN,"20,768","1,713",,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,487"
UTAH,UTAH,"9,247",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,247"
UTAH,WASHINGTON,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250
VERMONT,ADDISON,,,,,,,,,,,,,,,,,,,1,725,,,,,,,,,,,,,,,,,,,,,,,726
VERMONT,BENNINGTON,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,18
VERMONT,CALEDONIA,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,19
VERMONT,CHITTENDEN,,,,,,,,,,1,,,,,,,,,15,52,,,,,,,,,,,,,,,,,,,,,,,68
VERMONT,ESSEX,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,22
VERMONT,FRANKLIN,,,,,,,,,,12,,,,,,,,,30,419,,,,,,,,,,,,,,,,,,,,,,,461
VERMONT,GRAND ISLE,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,3
VERMONT,LAMOILLE,,,,,,,,,,,,,,,,,,,14,39,,,,,,,,,,,,,,,,,,,,,,,53
VERMONT,ORANGE,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,68
VERMONT,ORLEANS,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,,,,,,,,,,,,,,233
VERMONT,RUTLAND,,,,,,,,,,,,,,,,,,,5,218,,,,,,,,,,,,,,,,,,,,,,,223
VERMONT,WASHINGTON,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,11
VERMONT,WINDHAM,,,,,,,,,,,,,,,,,,,7,12,,,,,,,,,,,,,,,,,,,,,,,19
VERMONT,WINDSOR,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2
VIRGINIA,ACCOMACK,,,,,,,,,,,15,,,,,,,,210,81,,33,,,,,,,,,24,,,5,,,,60,,,,,430
VIRGINIA,ALBEMARLE,,,,,,,,,,,,,,,,,,,,353,,,,,,,,26,,,,,,,,,,,,,,,380
VIRGINIA,AMELIA,49,,123,0,0,,,,,,,,,,,,,,,146,,,,,,,,,,,18,,,,,,,,,,,,335
VIRGINIA,AMHERST,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,66
VIRGINIA,APPOMATTOX,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,48
VIRGINIA,AUGUSTA,,,,,,,,,,,,,,,,,,,44,"1,482",,,,,,,,43,,,,,,,,,,,,,74,,"1,644"
VIRGINIA,BATH,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,116
VIRGINIA,BEDFORD,,,13,0,0,,,,,,,,,0,,,,,10,610,,,,,,,,3,,,,,,,,,,,,9,12,,658
VIRGINIA,BLAND,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,244,,296
VIRGINIA,BOTETOURT,,,,,,,,,,,,,,,,,,,62,165,,,,,,,,1,,,,,,,,,,,,,60,,289
VIRGINIA,BRUNSWICK,,,708,0,0,,,,,,,,,,,,,,,24,,,,,,,,,,,,6,,,,,,,,,,,738
VIRGINIA,BUCKINGHAM,,,17,0,0,,,,,,,,,,,,,,,83,,,,,,,,9,,,,,,,,,,,,,293,,401
VIRGINIA,CAMPBELL,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,122
VIRGINIA,CAROLINE,,,20,0,0,,,,,,,,,,,,,,61,1,,,,,,,,,,,8,,,,,,,,,,,,89
VIRGINIA,CARROLL,,,,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,,40,,341
